time,CanESM5,MRI-ESM2-0,IPSL-CM6A-LR,CESM2-WACCM
2000.0,87958330000.0,87958330000.0,87958330000.0,87958330000.0
2001.0,88269210000.0,88269210000.0,88269210000.0,88269210000.0
2002.0,87945310000.0,87945310000.0,87945310000.0,87945310000.0
2003.0,87733666000.0,87733666000.0,87733666000.0,87733666000.0
2004.0,87539130000.0,87539130000.0,87539130000.0,87539130000.0
2005.0,87387726000.0,87387726000.0,87387726000.0,87387726000.0
2006.0,87270154000.0,87270154000.0,87270154000.0,87270154000.0
2007.0,87220390000.0,87220390000.0,87220390000.0,87220390000.0
2008.0,87161810000.0,87161810000.0,87161810000.0,87161810000.0
2009.0,87516774000.0,87516774000.0,87516774000.0,87516774000.0
2010.0,87096615000.0,87096615000.0,87096615000.0,87096615000.0
2011.0,86974340000.0,86974340000.0,86974340000.0,86974340000.0
2012.0,86905240000.0,86905240000.0,86905240000.0,86905240000.0
2013.0,86998974000.0,86998974000.0,86998974000.0,86998974000.0
2014.0,86745915000.0,86745915000.0,86745915000.0,86745915000.0
2015.0,86548570000.0,86548570000.0,86548570000.0,86548570000.0
2016.0,86380340000.0,86380340000.0,86380340000.0,86380340000.0
2017.0,86071525000.0,86071525000.0,86071525000.0,86071525000.0
2018.0,85864870000.0,85864870000.0,85864870000.0,85864870000.0
2019.0,85676170000.0,85676170000.0,85676170000.0,85676170000.0
2020.0,85370946000.0,85370946000.0,85370946000.0,85370946000.0
2021.0,85123285000.0,85198110000.0,85164280000.0,85111390000.0
2022.0,85019386000.0,85040800000.0,84844530000.0,84647320000.0
2023.0,84666570000.0,84670050000.0,84576720000.0,84264440000.0
2024.0,84349270000.0,84360180000.0,84369260000.0,83894010000.0
2025.0,84247910000.0,83972670000.0,83847900000.0,83446980000.0
2026.0,83991300000.0,83636860000.0,83561490000.0,82877100000.0
2027.0,83615670000.0,83318660000.0,83271600000.0,82139080000.0
2028.0,83332400000.0,83078680000.0,82715190000.0,81353310000.0
2029.0,82831930000.0,82573050000.0,82133450000.0,80799785000.0
2030.0,82365160000.0,82355590000.0,81396450000.0,80393620000.0
2031.0,81871560000.0,81520460000.0,80404070000.0,79723230000.0
2032.0,81129960000.0,80884660000.0,79835280000.0,79211710000.0
2033.0,80600530000.0,80292390000.0,79537390000.0,78647380000.0
2034.0,79918785000.0,79982540000.0,79012150000.0,77811810000.0
2035.0,79348646000.0,79949850000.0,78835050000.0,76878990000.0
2036.0,78733270000.0,79247050000.0,78172340000.0,76293325000.0
2037.0,77899370000.0,78778655000.0,77297540000.0,75474160000.0
2038.0,77596115000.0,77775360000.0,76399040000.0,74457850000.0
2039.0,76943260000.0,77028490000.0,75844936000.0,73898170000.0
2040.0,76071200000.0,76181170000.0,74960280000.0,74185270000.0
2041.0,75429150000.0,75381150000.0,74110000000.0,72696545000.0
2042.0,74440220000.0,74507630000.0,73272580000.0,71645330000.0
2043.0,73691460000.0,73828280000.0,72025830000.0,70970065000.0
2044.0,72941080000.0,73281946000.0,71193540000.0,70092310000.0
2045.0,72370190000.0,72558370000.0,70150460000.0,69221210000.0
2046.0,71494730000.0,72265720000.0,69208550000.0,68426433000.0
2047.0,70688195000.0,71503770000.0,68458394000.0,67592815000.0
2048.0,69852410000.0,70780750000.0,69246780000.0,66568425000.0
2049.0,69338250000.0,70280176000.0,66895100000.0,65677505000.0
2050.0,68615370000.0,69252660000.0,65791246000.0,64900043000.0
2051.0,67902080000.0,68475974000.0,64990620000.0,64128885000.0
2052.0,66991960000.0,68443967000.0,64037704000.0,63035940000.0
2053.0,66114850000.0,67596292000.0,64249774000.0,62054797000.0
2054.0,65625227000.0,67055825000.0,62928708000.0,61274070000.0
2055.0,64748800000.0,66274990000.0,61879103000.0,60352880000.0
2056.0,64079450000.0,65665688000.0,60926255000.0,59293364000.0
2057.0,63222936000.0,64926663000.0,60798890000.0,58156204000.0
2058.0,62252085000.0,64312640000.0,59172057000.0,57187080000.0
2059.0,61215610000.0,63780610000.0,58183967000.0,56465465000.0
2060.0,60200630000.0,63259410000.0,57689530000.0,55668760000.0
2061.0,59446940000.0,62623850000.0,56726660000.0,54858230000.0
2062.0,58688970000.0,62060710000.0,55798997000.0,54008586000.0
2063.0,57588630000.0,61594800000.0,54891510000.0,53257093000.0
2064.0,56707090000.0,60879920000.0,54516994000.0,52406567000.0
2065.0,55913796000.0,60571197000.0,53393347000.0,51788464000.0
2066.0,54988810000.0,60421270000.0,53187960000.0,51288490000.0
2067.0,54183477000.0,59539620000.0,53700750000.0,50838356000.0
2068.0,53495865000.0,60075030000.0,51647484000.0,50395690000.0
2069.0,52814336000.0,58839950000.0,50604433000.0,49223754000.0
2070.0,52058714000.0,60701864000.0,51318395000.0,48527987000.0
2071.0,51388043000.0,58437513000.0,50169872000.0,47803007000.0
2072.0,50623033000.0,57459800000.0,48511200000.0,47128180000.0
2073.0,50040762000.0,57254932000.0,47872954000.0,46201270000.0
2074.0,49431600000.0,56869530000.0,47030202000.0,45568790000.0
2075.0,48775690000.0,56523430000.0,45915370000.0,44981404000.0
2076.0,47940456000.0,56056103000.0,45129600000.0,44577624000.0
2077.0,47242465000.0,55546270000.0,46449103000.0,43827687000.0
2078.0,46671970000.0,55368552000.0,44998894000.0,43197000000.0
2079.0,46233310000.0,54864175000.0,43472480000.0,42557346000.0
2080.0,45903733000.0,54375350000.0,43386495000.0,41893065000.0
2081.0,45187550000.0,54477386000.0,43904516000.0,41457037000.0
2082.0,44834060000.0,53542695000.0,42286465000.0,40849230000.0
2083.0,44351345000.0,53522952000.0,41421976000.0,40272480000.0
2084.0,43765720000.0,53662800000.0,41140257000.0,39850930000.0
2085.0,43599827000.0,52899140000.0,43064193000.0,38966325000.0
2086.0,43328020000.0,52633526000.0,40635904000.0,38649303000.0
2087.0,42732970000.0,52084140000.0,40034710000.0,37938323000.0
2088.0,41988547000.0,51748336000.0,39502828000.0,37119435000.0
2089.0,41548130000.0,51907080000.0,39208130000.0,37918368000.0
2090.0,41144750000.0,54606440000.0,40112325000.0,37436682000.0
2091.0,40984020000.0,55380922000.0,38927310000.0,36066157000.0
2092.0,41058796000.0,52478650000.0,38171263000.0,35618260000.0
2093.0,40505420000.0,51954684000.0,38096880000.0,36195594000.0
2094.0,40022036000.0,51259376000.0,40226780000.0,35277877000.0
2095.0,39622816000.0,51842003000.0,37112656000.0,34918543000.0
2096.0,39406760000.0,51964100000.0,36779004000.0,35298402000.0
2097.0,40476197000.0,51184760000.0,39185592000.0,35033104000.0
2098.0,40051147000.0,51312374000.0,36311470000.0,37490440000.0
2099.0,39107510000.0,50928170000.0,35818852000.0,35468500000.0
2100.0,38619630000.0,50882860000.0,35710190000.0,34289918000.0
