time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2000.0,712224990400.0,712224990400.0,712224990400.0,712224990400.0
2001.0,711795825500.0,711795825500.0,711795825500.0,711795825500.0
2002.0,710680214000.0,710680214000.0,710680214000.0,710680214000.0
2003.0,710199343700.0,710199343700.0,710199343700.0,710199343700.0
2004.0,710511241800.0,710511241800.0,710511241800.0,710511241800.0
2005.0,709636376700.0,709636376700.0,709636376700.0,709636376700.0
2006.0,709557298600.0,709557298600.0,709557298600.0,709557298600.0
2007.0,708530573500.0,708530573500.0,708530573500.0,708530573500.0
2008.0,707563831300.0,707563831300.0,707563831300.0,707563831300.0
2009.0,707622580000.0,707622580000.0,707622580000.0,707622580000.0
2010.0,706022241900.0,706022241900.0,706022241900.0,706022241900.0
2011.0,706868611200.0,706868611200.0,706868611200.0,706868611200.0
2012.0,705272392500.0,705272392500.0,705272392500.0,705272392500.0
2013.0,705081771200.0,705081771200.0,705081771200.0,705081771200.0
2014.0,705924313700.0,705924313700.0,705924313700.0,705924313700.0
2015.0,703898467700.0,703898467700.0,703898467700.0,703898467700.0
2016.0,704746254100.0,704746254100.0,704746254100.0,704746254100.0
2017.0,701314408900.0,701314408900.0,701314408900.0,701314408900.0
2018.0,700991416400.0,700991416400.0,700991416400.0,700991416400.0
2019.0,702148889800.0,702148889800.0,702148889800.0,702148889800.0
2020.0,699484687100.0,699484687100.0,699484687100.0,699484687100.0
2021.0,697571617300.0,697855776900.0,698360612400.0,697809479600.0
2022.0,696955810900.0,697100208500.0,696400489200.0,696007936200.0
2023.0,694516989050.0,695797966200.0,694687255100.0,694192487300.0
2024.0,693090155250.0,694400641830.0,692468146550.0,692409517800.0
2025.0,691926089900.0,692550947900.0,690310686540.0,690561420280.0
2026.0,689699007340.0,690254365200.0,688807295650.0,688193327550.0
2027.0,687816989280.0,689052932600.0,687250849940.0,686429248840.0
2028.0,685898367750.0,687385505030.0,683788381730.0,684265735340.0
2029.0,684183679300.0,685335642540.0,680746545840.0,681731285100.0
2030.0,682173162600.0,683118282500.0,679003377280.0,680296150900.0
2031.0,679459469300.0,680189099880.0,674876792060.0,677255428300.0
2032.0,676459183860.0,677280266800.0,671384300300.0,674746085200.0
2033.0,674231202040.0,675132879600.0,667413502300.0,671931846250.0
2034.0,671600089700.0,673319652170.0,663484113940.0,669275226160.0
2035.0,670123037450.0,671600440600.0,659501750800.0,667399209000.0
2036.0,666795047900.0,668336355000.0,655267051450.0,664578483960.0
2037.0,663858164600.0,665429885640.0,651477951080.0,661052533200.0
2038.0,660205111210.0,662785294200.0,646640977000.0,657298907500.0
2039.0,656353887400.0,659006611720.0,641740429600.0,654235719750.0
2040.0,653249960280.0,657125948250.0,638299416830.0,651927850670.0
2041.0,649731927600.0,652324450940.0,632115203800.0,648430874900.0
2042.0,645008218470.0,648746737200.0,626996963400.0,644502251000.0
2043.0,641024353750.0,644180541400.0,620490119820.0,641409481540.0
2044.0,637080924100.0,640373144600.0,615595657060.0,637587662250.0
2045.0,632681873700.0,636551858240.0,610072211400.0,633957365100.0
2046.0,628915438460.0,632066666400.0,604423484760.0,629522920060.0
2047.0,624640318510.0,628251376350.0,598720864770.0,626341744490.0
2048.0,619962823200.0,625082262700.0,593423659630.0,622271351840.0
2049.0,615811136970.0,619819176070.0,587464355170.0,618702312470.0
2050.0,611002163980.0,615720949390.0,581903307220.0,614169326970.0
2051.0,606645836280.0,611110525500.0,577171459180.0,610042501150.0
2052.0,602901846220.0,607665212560.0,571097509260.0,605633334110.0
2053.0,597941865560.0,603758304410.0,565592304460.0,601167118640.0
2054.0,593967945960.0,598806105160.0,560774046530.0,597073968130.0
2055.0,590151632700.0,594023330680.0,555132038580.0,592911082700.0
2056.0,585808868270.0,590380720300.0,550191311200.0,588481723970.0
2057.0,582257929690.0,586407622590.0,544435573340.0,583961544270.0
2058.0,578039916020.0,581116465680.0,538831265160.0,579664235260.0
2059.0,573906030850.0,577134893600.0,533437995450.0,575576226930.0
2060.0,570429163160.0,572295660630.0,527993671220.0,571273971100.0
2061.0,566304810780.0,567100037420.0,523086209600.0,567004025830.0
2062.0,562866635580.0,562407039550.0,518106236010.0,562933515400.0
2063.0,560008698410.0,557840300460.0,512109146260.0,559516233200.0
2064.0,556222270710.0,555078705540.0,507925157530.0,555637688440.0
2065.0,552869873170.0,550698279300.0,502013374150.0,550757752070.0
2066.0,549876147610.0,546929685470.0,497765275820.0,547187004810.0
2067.0,546613731060.0,544361555960.0,492708037380.0,543308452720.0
2068.0,544530468280.0,538813590720.0,487603086070.0,539722492820.0
2069.0,542126978940.0,534871187850.0,482456158480.0,535768439210.0
2070.0,542096414910.0,531381305170.0,478186245540.0,531898053560.0
2071.0,535732951060.0,527124349490.0,474851961980.0,528540818080.0
2072.0,531656436340.0,522394831650.0,470092626320.0,524577964890.0
2073.0,528377649550.0,518656560390.0,464883126590.0,521193757020.0
2074.0,526018428930.0,514808268060.0,461485017920.0,517214541090.0
2075.0,523434409190.0,511105018910.0,456593893710.0,516264962880.0
2076.0,520271778780.0,507095577130.0,452224780130.0,510241056060.0
2077.0,517989749280.0,506616540840.0,447882827280.0,508501448660.0
2078.0,515908557900.0,501258573930.0,445318118270.0,503992215130.0
2079.0,512063673860.0,498619340980.0,440830959200.0,500574862490.0
2080.0,509683267300.0,495660792180.0,438073786570.0,497720735700.0
2081.0,506325633090.0,493435008560.0,434248488940.0,496540970320.0
2082.0,503387120800.0,489270886610.0,431032295570.0,495851762430.0
2083.0,501018451790.0,484917743690.0,428438268990.0,491056727040.0
2084.0,499877829100.0,481835490110.0,428528407030.0,487070086740.0
2085.0,496487991050.0,480642104260.0,423232605120.0,485724920460.0
2086.0,494428969730.0,476149925190.0,420238468060.0,483137787160.0
2087.0,495293630350.0,476292778740.0,416662270340.0,479688147520.0
2088.0,495260637360.0,470396479270.0,418057146010.0,476069942920.0
2089.0,491452092850.0,468107901810.0,412113058450.0,473486740940.0
2090.0,492057853710.0,465479936830.0,407827616340.0,470925604870.0
2091.0,492610136190.0,462356487930.0,404563583180.0,466932183270.0
2092.0,485989230260.0,459417687230.0,402671535170.0,465628742400.0
2093.0,485337990890.0,459074589080.0,401536058570.0,464844797060.0
2094.0,482015369770.0,456358844310.0,396688827920.0,459725819210.0
2095.0,482430997810.0,450679610150.0,393655853260.0,457319346860.0
2096.0,479997829990.0,448542215370.0,392237337310.0,454921152250.0
2097.0,481417150250.0,448176822260.0,389245018990.0,452590320380.0
2098.0,476064839290.0,443260417270.0,386923789666.0,452115377790.0
2099.0,474585180330.0,441384302720.0,384552291750.0,449020469960.0
2100.0,475125282620.0,438971303990.0,381477729234.0,447276042380.0
2101.0,476070455810.0,436207199360.0,381699210346.0,448975877160.0
2102.0,476078123850.0,434776902100.0,379888194030.0,441320597500.0
2103.0,478615833780.0,431065246720.0,377882905180.0,440616616470.0
2104.0,485256876240.0,429380696720.0,381337541110.0,436585462290.0
2105.0,481615499390.0,427707157910.0,374440745440.0,435344495650.0
2106.0,478191860970.0,426625741000.0,371554465210.0,436300042390.0
2107.0,479730985360.0,422590777800.0,369570751360.0,434857504940.0
2108.0,473177149660.0,422275836340.0,368038497904.0,429864475650.0
2109.0,478166858720.0,418475088910.0,366072041924.0,424805205100.0
2110.0,479133250800.0,423008984190.0,364174371264.0,428439184630.0
2111.0,477734841720.0,414312463610.0,361464425900.0,428211817040.0
2112.0,479973054770.0,417762162470.0,360658070166.0,425845866770.0
2113.0,481102046040.0,413766255490.0,358909057558.0,427015109400.0
2114.0,478453796020.0,409342762250.0,356738613732.0,423084300520.0
2115.0,474746105390.0,409007620350.0,355923791392.0,419279944410.0
2116.0,474053085530.0,411529468230.0,358294998156.0,419298464170.0
2117.0,468734648640.0,412074592450.0,357165311380.0,418744006370.0
2118.0,468559197980.0,412625219590.0,356052283948.0,413815587240.0
2119.0,466431165180.0,407187975570.0,357417326414.0,423329653420.0
2120.0,474118712340.0,403195305566.0,354332019212.0,415045692930.0
2121.0,462860198490.0,402831021520.0,352198788154.0,411478239120.0
2122.0,469518204950.0,402522843700.0,349019323392.0,410432262640.0
2123.0,467453829640.0,397471167860.0,350350771764.0,407853429040.0
2124.0,469404692860.0,398896289100.0,350787988824.0,418020776190.0
2125.0,467025203190.0,403458806290.0,348980876242.0,414106344020.0
2126.0,468008110540.0,396549398230.0,348972056160.0,409183418620.0
2127.0,476465418730.0,400369328330.0,353843425608.0,411465668490.0
2128.0,477072247550.0,390206152184.0,351997147114.0,412273390310.0
2129.0,476702941700.0,387740817606.0,347687319712.0,406843102730.0
2130.0,469971367320.0,385357409820.0,341886396828.0,406715246330.0
2131.0,477007254010.0,386236357610.0,342458471010.0,401118931810.0
2132.0,477328977520.0,384057620340.0,338432438014.0,408087963840.0
2133.0,489372365890.0,385955995910.0,338477825822.0,417310474280.0
2134.0,472892738490.0,385600627490.0,345239545534.0,401966668470.0
2135.0,474820520650.0,379437220480.0,341281452046.0,406240785910.0
2136.0,478721025440.0,379569638670.0,337559973432.0,409557753810.0
2137.0,489316415060.0,380155712680.0,342827772202.0,407595040330.0
2138.0,480358214920.0,376113860860.0,341979330944.0,405391485760.0
2139.0,475628192110.0,371432500560.0,337072817240.0,399718326110.0
2140.0,471610508740.0,373618593984.0,335531054646.0,399395398080.0
2141.0,476533679530.0,371609628730.0,334657891735.0,397574844440.0
2142.0,478248814300.0,383206728510.0,337597693392.0,396981991460.0
2143.0,482936500670.0,373033341872.0,335523529364.0,392678192260.0
2144.0,477701367760.0,370906375174.0,339215386993.0,394113062820.0
2145.0,477620414560.0,371804348764.0,333824364632.0,396796580710.0
2146.0,487672321100.0,370095881160.0,332584408229.0,393704505660.0
2147.0,485239923700.0,369030540356.0,331500609364.0,390825141780.0
2148.0,480053422310.0,365999194028.0,327463678434.0,389963339740.0
2149.0,477600965440.0,365285490490.0,334288013043.0,394037378400.0
2150.0,475724612740.0,364242709430.0,333026848065.0,393799526750.0
2151.0,479245732840.0,365509099230.0,336305088760.0,408725139270.0
2152.0,472498407790.0,361827791880.0,332971006788.0,397901409570.0
2153.0,477536776890.0,358334941418.0,336906825426.0,389677303630.0
2154.0,473107624800.0,360644314326.0,333943342631.0,387538273710.0
2155.0,471776038360.0,356113139408.0,330819169626.0,384711317090.0
2156.0,476142026550.0,354956381656.0,328486796661.0,382101594090.0
2157.0,474747037640.0,355444008966.0,328857903983.0,393681544300.0
2158.0,482082858150.0,354318902466.0,327513037339.0,384613055820.0
2159.0,477228984210.0,357170554072.0,325737330115.0,382561291690.0
2160.0,475918291040.0,353017607064.0,334068187330.0,393849917220.0
2161.0,473470169550.0,355008448730.0,328279586231.0,387541162660.0
2162.0,482641383720.0,362353927646.0,327134499966.0,386700913870.0
2163.0,470937941900.0,356235455906.0,324828295296.0,382919162450.0
2164.0,477096119320.0,349704072660.0,322012783692.0,391281206500.0
2165.0,481060046140.0,349382034586.0,320944667613.0,384738818620.0
2166.0,501099101600.0,348519576000.0,323027965128.0,389222823450.0
2167.0,498100914440.0,349487911264.0,320803509403.0,381692387990.0
2168.0,489890343190.0,349227465536.0,319482242086.0,381721903720.0
2169.0,488989974250.0,347571509790.0,318242200664.0,376232417600.0
2170.0,489887578190.0,347631701842.0,323223335844.0,382733607200.0
2171.0,483349693900.0,349543777742.0,318781626847.0,385816379350.0
2172.0,483349595300.0,349317551386.0,318006932180.0,376002750790.0
2173.0,484299693850.0,348953631130.0,317482205430.0,381610701720.0
2174.0,492318131620.0,345263302090.0,314459087732.0,378061508780.0
2175.0,479491450790.0,344659683620.0,313829698614.0,372569775360.0
2176.0,505984362520.0,341473226912.0,313420856638.0,372286103070.0
2177.0,494929070500.0,341126911400.0,314027702990.0,372964177710.0
2178.0,486453363710.0,340773604900.0,318841973000.0,383137630610.0
2179.0,484850035900.0,337513823860.0,320392702920.0,373094848680.0
2180.0,490554093260.0,346373797394.0,312376825213.0,370861899770.0
2181.0,491675508100.0,338556363710.0,312014725216.0,376961590640.0
2182.0,487453711660.0,341587269662.0,311326948297.0,367709429370.0
2183.0,479944363810.0,339329563748.0,314032095554.0,366540620480.0
2184.0,488519298790.0,339835999742.0,312390700082.5,367118042460.0
2185.0,482444109000.0,338794613052.0,308413020001.0,366003070480.0
2186.0,488297557950.0,334972929124.0,311729252741.0,364808102110.0
2187.0,486454264400.0,336619133450.0,310466418741.0,365664890030.0
2188.0,481511344160.0,336807103576.0,309570562277.0,364110140240.0
2189.0,482006065730.0,341523976966.0,313737998778.5,361942465050.0
2190.0,486009856970.0,341009374668.0,313032618574.0,369647780290.0
2191.0,480151649070.0,337213695514.0,322093442615.5,364782563790.0
2192.0,490707864500.0,336129501562.0,313668095818.0,373935108620.0
2193.0,483309395680.0,341766111414.0,309293145179.0,369299084090.0
2194.0,484479748970.0,335636265302.0,309171239133.5,361718697740.0
2195.0,493772817060.0,333036726908.0,314799812702.0,361218530340.0
2196.0,490986577120.0,336087491700.0,312221260120.0,374126112420.0
2197.0,485169193640.0,347371893394.0,316288322416.0,358192444580.0
2198.0,476723270070.0,343937934936.0,308523103668.0,362156826550.0
2199.0,483029486800.0,337456306624.0,310436892990.0,367611152080.0
2200.0,480099046490.0,337594997660.0,315837441978.0,362022183800.0
2201.0,476906465850.0,338400655774.0,310310594986.0,369613310500.0
2202.0,476011366960.0,331687378610.0,304005657564.0,381381657140.0
2203.0,476895664340.0,329423627384.0,307608495420.0,357511086530.0
2204.0,487606876300.0,333001246374.0,306455242883.0,361867503630.0
2205.0,481773199290.0,328639848940.0,301057648528.0,351553462950.0
2206.0,488819541830.0,327974294698.0,300562940851.5,348885467930.0
2207.0,496904991130.0,327553950592.0,299196358713.5,353511540370.0
2208.0,485651348710.0,339333545138.0,308739101691.5,353887506000.0
2209.0,483364375630.0,329992111460.0,308349418750.0,349244351400.0
2210.0,481706982700.0,328950732974.0,302410624264.0,350260252790.0
2211.0,477420102050.0,330896604774.0,301331020313.0,347395265800.0
2212.0,475713322490.0,340928851686.0,302054573718.0,345261036080.0
2213.0,477313645960.0,329209791000.0,304840905722.0,345838598040.0
2214.0,475194129510.0,328537033028.0,296698114071.5,349467696840.0
2215.0,476268111990.0,333737768644.0,298630947336.0,343881299420.0
2216.0,473543999150.0,330316144222.0,303277159660.0,351074091940.0
2217.0,472260328700.0,332968432350.0,299822750889.5,346387553870.0
2218.0,469400204380.0,331320281658.0,296618183217.0,343693787810.0
2219.0,468958233870.0,329547499676.0,296084473662.0,340778481050.0
2220.0,476325183790.0,328747033876.0,297173015830.0,338995114540.0
2221.0,472932535500.0,328314242954.0,294184165450.0,339350067610.0
2222.0,475884188400.0,328390005150.0,298712556587.0,340527383260.0
2223.0,473036090140.0,325433255146.0,303852785166.0,341023658550.0
2224.0,476902790720.0,333889167690.0,299206915535.5,335765159560.0
2225.0,476919825460.0,330868901590.0,296880378765.5,336626547210.0
2226.0,478092857190.0,323594086490.0,299362568944.5,334789557150.0
2227.0,477707288320.0,329484133380.0,296996056084.0,334123214710.0
2228.0,473647760120.0,327451758860.0,296648158023.0,333476370860.0
2229.0,473740901550.0,325833659660.0,295774482024.0,334252346510.0
2230.0,474595372260.0,329153817070.0,300589679536.0,330722099400.0
2231.0,474085680130.0,324492593230.0,304066183305.0,332087925030.0
2232.0,480128826900.0,334107791560.0,304737904285.0,330106678470.0
2233.0,475491161970.0,325351143380.0,296789214910.0,341534792600.0
2234.0,476746561970.0,325681183816.0,302911403878.0,329374201110.0
2235.0,472930464200.0,321327060010.0,296224394558.5,328687402190.0
2236.0,478427760970.0,322252268934.0,295722873501.5,329249747510.0
2237.0,475153741020.0,323331613190.0,296750089593.0,331363165510.0
2238.0,476660016970.0,322162023650.0,293147924462.0,328889496330.0
2239.0,480187255550.0,316993006718.0,294089120708.0,326756649940.0
2240.0,478707292510.0,318584367206.0,294144850124.0,340471611050.0
2241.0,488970586350.0,320988815626.0,303235704738.5,326822545750.0
2242.0,479587469300.0,318030263472.0,294060840942.5,335240108640.0
2243.0,490072228520.0,319403610368.0,297546052970.0,330840725520.0
2244.0,479997584120.0,320954247410.0,291762924950.5,329833137990.0
2245.0,478526603880.0,325631865056.0,302709709898.0,325594065530.0
2246.0,484575406990.0,327623394756.0,298117781140.0,323401452490.0
2247.0,484679135920.0,326852866620.0,292594283300.0,323660881030.0
2248.0,485851136030.0,317266163630.0,291826316446.5,321686586420.0
2249.0,481891029720.0,315287992338.0,297326953334.5,324736899400.0
2250.0,488660395990.0,314585483688.0,295968255349.5,322106711160.0
2251.0,483080332400.0,318760410022.0,292539977790.0,323776572580.0
2252.0,483224375680.0,317617510226.0,291665309505.5,324903142840.0
2253.0,486118258540.0,313389924956.0,294784716353.0,320780218150.0
2254.0,487253056570.0,314687814722.0,302622441505.5,315598073470.0
2255.0,483778431030.0,320654061336.0,296258260239.5,317180086620.0
2256.0,487487450530.0,324285684032.0,290481036354.0,314214545170.0
2257.0,485860421650.0,315099870710.0,291986086987.5,315457812090.0
2258.0,480213329220.0,315899894356.0,305527868388.0,312867712070.0
2259.0,478770529060.0,311779791122.0,297231055839.5,311290007720.0
2260.0,492779020600.0,318446551080.0,293703247154.0,315566306480.0
2261.0,485427102530.0,322027970520.0,292811011777.0,311745345890.0
2262.0,487152919300.0,318852758314.0,290728657276.0,310511648170.0
2263.0,480136834640.0,313588462332.0,297692639050.0,311005769600.0
2264.0,477320394400.0,310412361550.0,290709569933.5,307479320460.0
2265.0,483742247690.0,315902030914.0,297569667544.2,306419074240.0
2266.0,479114116470.0,310810295110.0,294909451551.5,305143647360.0
2267.0,480369227760.0,308027224617.0,309851291543.5,307998923790.0
2268.0,482951463120.0,306473412486.0,296747091852.5,303086612920.0
2269.0,479662085130.0,311076775720.0,293804966220.8,302796600920.0
2270.0,478311602060.0,304735111646.0,296727354563.5,311592916200.0
2271.0,482532762560.0,307992811648.0,291639666863.5,305562514020.0
2272.0,483428885840.0,318338033566.0,303444865530.5,301638709390.0
2273.0,482159606100.0,309943460706.0,297600238357.2,301575546570.0
2274.0,488898924520.0,307417451123.0,295347479325.0,301839166160.0
2275.0,481685162830.0,305963957556.0,294119359178.0,299447585810.0
2276.0,482323371460.0,302202094560.0,294771092496.0,298035864620.0
2277.0,483081891380.0,303479713740.0,290949274751.0,301505842420.0
2278.0,491306719170.0,308476882982.0,293593184964.5,297883284530.0
2279.0,486443418440.0,303311181126.0,290681129836.5,295993916660.0
2280.0,483021065630.0,306515450806.0,289488489881.2,297980963010.0
2281.0,485172393550.0,303176143943.0,296076326910.0,294899133620.0
2282.0,484982879280.0,301186308198.0,297996872770.0,294887419570.0
2283.0,483198712570.0,304215074396.0,292989198712.0,292730578770.0
2284.0,483629565430.0,304904260114.0,297081794182.0,293309485820.0
2285.0,480674333760.0,306922644792.0,294336196082.0,295170053980.0
2286.0,477298952680.0,311956778898.0,289109073062.0,291896988600.0
2287.0,477424817870.0,308420803724.0,287128043242.0,291339643250.0
2288.0,477934451240.0,306577815370.0,288161672646.0,291031369570.0
2289.0,479877850080.0,306232240432.0,290784441170.0,310161449480.0
2290.0,477645918600.0,309096472272.0,302746692799.0,294738684290.0
2291.0,476874163300.0,304066204838.0,305113395239.5,288041268140.0
2292.0,478843863050.0,305704862522.0,299253221371.0,287905474160.0
2293.0,475717095840.0,308484071930.0,298477948094.0,288262241240.0
2294.0,477830620100.0,309426160790.0,292322570102.0,290194274850.0
2295.0,474296976870.0,316700000978.0,291391766849.0,284702968300.0
2296.0,479418027560.0,308131878720.0,293521956528.0,284825694910.0
2297.0,476656227540.0,311156020316.0,291338109884.0,283585562440.0
2298.0,473910213420.0,306926063278.0,291627459434.0,288827956280.0
2299.0,473734966090.0,304609400330.0,292878620577.0,283529930430.0
2300.0,473532445270.0,302930189370.0,298123380581.0,281503228040.0
