time,ACCESS-CM2,CANESM5,CMCC-CM2-SR5,GFDL-ESM4,NORESM2-MM,IPSL-CM6A-LR,CESM2-WACCM,INM-CM5-0,ACCESS-ESM1-5,CESM2,MRI-ESM2-0,MPI-ESM1-2-HR,TAIESM1,EC-EARTH3,INM-CM4-8,FGOALS-F3-L,BCC-CSM2-MR,CAMS-CSM1-0,EC-EARTH3-VEG
2000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0,127065145000.0
2001.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0,126542480000.0
2002.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0,125868830000.0
2003.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0,126748290000.0
2004.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0,121769820000.0
2005.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0,120217060000.0
2006.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0,117579430000.0
2007.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0,114318750000.0
2008.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0,113476395000.0
2009.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0,113544266000.0
2010.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0,110951514000.0
2011.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0,110260280000.0
2012.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0,107345535000.0
2013.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0,105678140000.0
2014.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0,104593650000.0
2015.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0,103956636000.0
2016.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0,100382550000.0
2017.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0,98459750000.0
2018.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0,95581360000.0
2019.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0,92084986000.0
2020.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0,89732640000.0
2021.0,88769585000.0,87072990000.0,90079715000.0,88587330000.0,86642560000.0,89083200000.0,89502515000.0,86737355000.0,86271980000.0,89345180000.0,87690260000.0,91794360000.0,88680570000.0,87857420000.0,87063480000.0,89137870000.0,90199850000.0,88752740000.0,87072240000.0
2022.0,84208410000.0,82634424000.0,89103000000.0,88574930000.0,83095134000.0,83933400000.0,88141810000.0,85198365000.0,82778090000.0,91227660000.0,83840260000.0,90983290000.0,87230440000.0,85431150000.0,83933080000.0,85769890000.0,87325830000.0,87649150000.0,84739570000.0
2023.0,81964196000.0,81049485000.0,89530270000.0,86351680000.0,78745260000.0,83118170000.0,87990910000.0,82838364000.0,83217360000.0,91380610000.0,82372130000.0,86688960000.0,83817960000.0,81785930000.0,82862490000.0,83943090000.0,85368530000.0,85687525000.0,82998845000.0
2024.0,79247370000.0,81606250000.0,85548950000.0,83597620000.0,75544500000.0,78801000000.0,85297320000.0,80299880000.0,78994290000.0,92060066000.0,79567570000.0,84741660000.0,79138570000.0,78312070000.0,81933000000.0,83098750000.0,81343640000.0,85343010000.0,80504310000.0
2025.0,76540850000.0,79297000000.0,84779870000.0,81955760000.0,72813306000.0,78039564000.0,86872244000.0,79553634000.0,76015620000.0,88390255000.0,76461450000.0,80052150000.0,76107240000.0,75826450000.0,77954430000.0,81785340000.0,80239300000.0,86173516000.0,80289006000.0
2026.0,76435020000.0,76726220000.0,82098670000.0,80945095000.0,69940330000.0,75759985000.0,84744830000.0,76575790000.0,74793800000.0,85439180000.0,72842500000.0,81524740000.0,75015830000.0,71330636000.0,76188020000.0,78895096000.0,78142554000.0,87249610000.0,76661500000.0
2027.0,72674490000.0,75395200000.0,80488230000.0,77103360000.0,70047230000.0,72920556000.0,81446310000.0,71951690000.0,73956970000.0,84121960000.0,70442950000.0,78592570000.0,70512040000.0,68161085000.0,74112200000.0,76124920000.0,78003060000.0,88146210000.0,72485970000.0
2028.0,69457540000.0,72073360000.0,78264600000.0,76182220000.0,67171340000.0,71798700000.0,74762830000.0,68695237000.0,71704200000.0,77676090000.0,66543088000.0,77239170000.0,67318366000.0,64930260000.0,72242340000.0,74951990000.0,75475400000.0,85978340000.0,69968340000.0
2029.0,66664407000.0,71118954000.0,76718870000.0,72086950000.0,64647684000.0,70641754000.0,72461180000.0,63041670000.0,69226040000.0,73815196000.0,63692390000.0,74884645000.0,64566300000.0,59554260000.0,67604680000.0,72185550000.0,74954180000.0,83591300000.0,65425814000.0
2030.0,63938507000.0,68570444000.0,75583240000.0,71366935000.0,64229350000.0,68453480000.0,71375470000.0,57878810000.0,68696480000.0,71152680000.0,61451723000.0,72208560000.0,60564697000.0,55695274000.0,66069578000.0,67035600000.0,73115255000.0,84241460000.0,64595067000.0
2031.0,62616850000.0,68066410000.0,72337040000.0,72793055000.0,62501480000.0,64818463000.0,68668875000.0,55769436000.0,65424364000.0,69136070000.0,55712866000.0,70416150000.0,58845598000.0,52908730000.0,64504090000.0,64910057000.0,71528030000.0,83569650000.0,63961764000.0
2032.0,60320470000.0,67783373000.0,66720660000.0,70803956000.0,59444360000.0,65574924000.0,63780560000.0,54805594000.0,62731153000.0,70330290000.0,52848510000.0,69414035000.0,58692210000.0,50989257000.0,62981040000.0,63351402000.0,69190720000.0,84513915000.0,60656910000.0
2033.0,57967587000.0,64029070000.0,65172880000.0,71222860000.0,54641650000.0,63127515000.0,62476575000.0,53720658000.0,61206376000.0,67022668000.0,48652200000.0,67999210000.0,56202390000.0,46626968000.0,62553637000.0,61177303000.0,65867400000.0,84596680000.0,59596927000.0
2034.0,57422963000.0,60173330000.0,61735730000.0,70672650000.0,52139647000.0,59123524000.0,61363016000.0,52816440000.0,58574905000.0,64385590000.0,47173870000.0,65580925000.0,53910147000.0,45672526000.0,60451893000.0,57782137000.0,66576560000.0,84233310000.0,57300960000.0
2035.0,53614230000.0,55710350000.0,56007130000.0,68285570000.0,51877400000.0,56848753000.0,61835730000.0,48382660000.0,57210954000.0,62902190000.0,45373542000.0,65957200000.0,50651263000.0,45308360000.0,58311893000.0,56318525000.0,63831437000.0,84114235000.0,55728116000.0
2036.0,52111774000.0,53732590000.0,52194484000.0,68395647000.0,49723896000.0,53793935000.0,59757810000.0,46455480000.0,53600313000.0,57599746000.0,42734596000.0,63131808000.0,49232585000.0,41843163000.0,57554290000.0,52826840000.0,61459227000.0,81141800000.0,55838306000.0
2037.0,49474994000.0,52325847000.0,50899046000.0,66526343000.0,46916923000.0,50205430000.0,57705950000.0,43066794000.0,50541945000.0,54065013000.0,38686500000.0,64142164000.0,47246950000.0,41151676000.0,55939310000.0,50368390000.0,58814020000.0,78889630000.0,54916950000.0
2038.0,46011160000.0,48969930000.0,49237942000.0,65645556000.0,44898075000.0,47841563000.0,54656270000.0,41197674000.0,47402010000.0,53024030000.0,36108700000.0,61143466000.0,44633313000.0,38366760000.0,56350950000.0,48302530000.0,52764455000.0,80027060000.0,53760193000.0
2039.0,44848583000.0,46931567000.0,48005240000.0,64300732000.0,42848743000.0,44792144000.0,51000717000.0,39053470000.0,43858350000.0,52408893000.0,32914297000.0,58497070000.0,43014496000.0,37079994000.0,52419256000.0,46579474000.0,49802740000.0,80062070000.0,51206447000.0
2040.0,42995614000.0,45182943000.0,46168500000.0,64465293000.0,40317067000.0,43001250000.0,48781922000.0,35453500000.0,41055666000.0,51171260000.0,30468035000.0,58527638000.0,41613308000.0,34809795000.0,48934035000.0,45411240000.0,46457295000.0,81157880000.0,49781610000.0
2041.0,41564450000.0,41685000000.0,43131620000.0,62641800000.0,38259884000.0,40655300000.0,45896946000.0,33992090000.0,38943638000.0,48059560000.0,29130967000.0,55214055000.0,39705820000.0,32704387000.0,45862285000.0,43997090000.0,43067638000.0,80509790000.0,48798260000.0
2042.0,37917540000.0,41123762000.0,39841165000.0,61899050000.0,35842680000.0,38210167000.0,44885030000.0,31208663000.0,35770278000.0,45383770000.0,27187134000.0,51588006000.0,37692543000.0,29724398000.0,46003680000.0,42596217000.0,41486760000.0,81065296000.0,47689470000.0
2043.0,36108580000.0,37524900000.0,37180750000.0,61791568000.0,33282060000.0,37415280000.0,43242893000.0,30073905000.0,32864262000.0,41293832000.0,25585035000.0,51178080000.0,33990769000.0,26808093000.0,43853455000.0,39988640000.0,38338134000.0,77871110000.0,45090190000.0
2044.0,35428350000.0,37268780000.0,35997640000.0,60504044000.0,32120386000.0,33678676000.0,42649510000.0,27508386000.0,29291194000.0,38655332000.0,24906564000.0,49962177000.0,31808362000.0,23709210000.0,41457130000.0,38182715000.0,34293092000.0,75802730000.0,44654790000.0
2045.0,33873860000.0,36004010000.0,34532380000.0,58240220000.0,31090948000.0,31045583000.0,40947600000.0,25769700000.0,25943351000.0,36642390000.0,23059194000.0,47859446000.0,28441913000.0,22052518000.0,38938296000.0,37043294000.0,32828793000.0,72229900000.0,44230324000.0
2046.0,32811424000.0,34128095000.0,31427056000.0,57006300000.0,29388835000.0,27837864000.0,39479600000.0,23597904000.0,24050770000.0,33566851000.0,22213337000.0,47532390000.0,25653998000.0,20907092000.0,36970107000.0,35034104000.0,30346189000.0,70916950000.0,42531586000.0
2047.0,32028924000.0,31494902000.0,29924143000.0,53741860000.0,27679748000.0,25775448000.0,37343230000.0,23787502000.0,21502976000.0,30522915000.0,20361140000.0,46657570000.0,24241850000.0,19074345000.0,34702004000.0,34278248000.0,27497630000.0,67602506000.0,41798726000.0
2048.0,29350083000.0,29951377000.0,27699920000.0,52115040000.0,25965009000.0,24112687000.0,35617780000.0,21676945000.0,19226802000.0,28458246000.0,19885170000.0,45034670000.0,22811953000.0,16831026000.0,31063747000.0,31689840000.0,25030762000.0,64879833000.0,39894860000.0
2049.0,27462113000.0,28471294000.0,27578851000.0,49918435000.0,24212335000.0,22568100000.0,33693223000.0,18484857000.0,17223810000.0,25796160000.0,19184515000.0,43442205000.0,21675788000.0,14849546000.0,29929646000.0,30383356000.0,22359472000.0,63465525000.0,38325910000.0
2050.0,26509644000.0,27542516000.0,25008876000.0,49284903000.0,21967655000.0,21325302000.0,30688385000.0,17404010000.0,15558898000.0,23013962000.0,18213920000.0,43020067000.0,20673794000.0,13296873000.0,27403962000.0,29375117000.0,21546210000.0,61925302000.0,35138146000.0
2051.0,24665967000.0,25242409000.0,22505374000.0,47880806000.0,21165881000.0,20104956000.0,28625484000.0,16607204000.0,13634899000.0,21112543000.0,17223866000.0,41803645000.0,20118240000.0,12204052000.0,25458459000.0,28573528000.0,19557757000.0,60710294000.0,34362650000.0
2052.0,23937044000.0,24387213000.0,21265418000.0,45005214000.0,20732076000.0,19201397000.0,27148268000.0,15819938000.0,12378872000.0,19508308000.0,16282074000.0,39548320000.0,18497060000.0,11398772000.0,22762170000.0,27914620000.0,17236742000.0,59950342000.0,32739854000.0
2053.0,22510307000.0,22661200000.0,19219319000.0,44790465000.0,19582020000.0,17509763000.0,26149925000.0,14805793000.0,12312448000.0,19208548000.0,15848059000.0,35558687000.0,17141195000.0,11503316000.0,22132537000.0,26060150000.0,15857997000.0,57849893000.0,31764847000.0
2054.0,20457468000.0,21177823000.0,18340792000.0,42393250000.0,18267453000.0,16149416000.0,23851672000.0,14083285000.0,11581273000.0,18517539000.0,15170477000.0,31991882000.0,16450205000.0,10745015000.0,20383326000.0,24288895000.0,14895189000.0,56994247000.0,29751712000.0
2055.0,18650888000.0,19744027000.0,17334925000.0,40184490000.0,16338643000.0,15271642000.0,23089926000.0,13364516000.0,11516647000.0,17062264000.0,14057187000.0,29352710000.0,15896394000.0,10626431000.0,18850284000.0,24304920000.0,13819593000.0,53011087000.0,27639575000.0
2056.0,16652042000.0,19144505000.0,15674633000.0,38066540000.0,15434656000.0,14303541000.0,21031303000.0,11923147000.0,10355736000.0,15260974000.0,13544865000.0,28820361000.0,14326255000.0,9342718000.0,17906780000.0,22772115000.0,12374779000.0,52853430000.0,25212496000.0
2057.0,15567672000.0,17766343000.0,14347047000.0,36623196000.0,14809670000.0,12623021000.0,19979090000.0,10825890000.0,10312841000.0,14302697000.0,13252638000.0,27715450000.0,12112092000.0,8988182000.0,16233572000.0,21981817000.0,11444243000.0,51007443000.0,23691577000.0
2058.0,13597486000.0,16938313000.0,11980993000.0,34122017000.0,14201598000.0,11266114000.0,18803770000.0,9951571000.0,9515988000.0,13591161000.0,13397063000.0,26276033000.0,11246761000.0,8574868500.0,15520672000.0,21534724000.0,9887302000.0,47467135000.0,21967628000.0
2059.0,12047958000.0,14939178000.0,11022480000.0,32849287000.0,13147391000.0,10034322000.0,17730760000.0,8806948000.0,8432041000.0,12861129000.0,12462195000.0,24793289000.0,10027288000.0,8764449000.0,15604138000.0,20666202000.0,9279145000.0,46759790000.0,20160467000.0
2060.0,11314990000.0,13685626000.0,10428292000.0,30681990000.0,11538544000.0,9187132000.0,17443584000.0,8610574000.0,7103010000.0,12500350000.0,12458851000.0,24444774000.0,9396055000.0,8453611000.0,15150984000.0,18570450000.0,8501558300.0,44639707000.0,19762348000.0
2061.0,10183253000.0,12897066000.0,9541377000.0,30878458000.0,10360722000.0,8304030000.0,15856062000.0,7441485300.0,6422499300.0,11218174000.0,12002219000.0,23855958000.0,8789233000.0,7925553700.0,13936311000.0,17634530000.0,7888612400.0,41398650000.0,18171853000.0
2062.0,9368529000.0,11772221000.0,8729567000.0,30234143000.0,9684775000.0,7457474600.0,14219560000.0,6690491400.0,6109361000.0,10818213000.0,11469103000.0,23002399000.0,8190398000.0,7207054300.0,12868124000.0,16095314000.0,7601560000.0,39097780000.0,15749498000.0
2063.0,8415978000.0,10664007000.0,8043279000.0,28075964000.0,9300882000.0,6781845500.0,13396493000.0,6311855600.0,5795010600.0,9906405000.0,11116985000.0,21255725000.0,7324855000.0,6760357000.0,11606890000.0,14494879000.0,7111371000.0,38530847000.0,14784091000.0
2064.0,7465311700.0,9877083000.0,7341995000.0,27189692000.0,8903467000.0,6093011000.0,12580996000.0,6183913000.0,5637122600.0,9302242000.0,10707795000.0,19982903000.0,6809404000.0,6341547500.0,10362540000.0,13189001000.0,6303001000.0,37549515000.0,13497459000.0
2065.0,6663771600.0,9010690000.0,7099363000.0,25752560000.0,8168873500.0,5625001500.0,11195713000.0,5950916600.0,5074568700.0,9289563000.0,10089996000.0,18634717000.0,6054919000.0,6105405400.0,9864732000.0,12076511000.0,5677707300.0,36487496000.0,12384502000.0
2066.0,6453631500.0,8505891300.0,6555974000.0,23730668000.0,7693942000.0,4907496000.0,10572289000.0,5662769700.0,4486096000.0,8945531000.0,9437409000.0,16995059000.0,5434476500.0,5516329500.0,9013186000.0,10805442000.0,5112774700.0,34505900000.0,11248481000.0
2067.0,6346905600.0,7798192600.0,5743086000.0,22423940000.0,7366738000.0,4411065000.0,9945998000.0,5222651400.0,4429421600.0,8278538000.0,9067938000.0,15659273000.0,4767197000.0,5370292000.0,7975386000.0,10448489000.0,4615688700.0,32866142000.0,10560220000.0
2068.0,6157829600.0,7283961000.0,5627306000.0,20470182000.0,7188554000.0,4245710000.0,9376772000.0,4597182500.0,4080307700.0,8072408600.0,8371184600.0,14676255000.0,4365719600.0,5305903000.0,7510859000.0,8864956000.0,4395061000.0,31947186000.0,9833584000.0
2069.0,6034635000.0,6550158000.0,5316203500.0,19355247000.0,6892297000.0,3687097000.0,8710874000.0,4182207700.0,3938672000.0,7277053400.0,7644295000.0,14117791000.0,3917135400.0,4996355000.0,7331005400.0,8211882500.0,3910484700.0,31205632000.0,9078112000.0
2070.0,5228366000.0,5770090000.0,4816023600.0,17966707000.0,6420703700.0,3230665000.0,8093344300.0,3798100200.0,4050104600.0,6526664700.0,7322633000.0,13740455000.0,3494599200.0,4564530700.0,6751805400.0,7915252700.0,3481505300.0,29434085000.0,8615324000.0
2071.0,4865916000.0,5502675000.0,4640738300.0,16571955000.0,6210969600.0,3148973800.0,7454510600.0,3653020400.0,3810021000.0,6029206000.0,7117298700.0,12901683000.0,3112903700.0,4533385700.0,6252335600.0,7672386600.0,3447575800.0,28602128000.0,7932861000.0
2072.0,4406079000.0,4757679000.0,3860191700.0,15697593000.0,5721192400.0,2880556300.0,6436040000.0,3394325800.0,3639747000.0,5453786600.0,6899853300.0,12508190000.0,2895155000.0,4153922000.0,5720968000.0,7613390300.0,3329751600.0,27291062000.0,7519932400.0
2073.0,3878503700.0,4150186200.0,3720128500.0,14953626000.0,5062203000.0,2536930800.0,5913228300.0,3321362200.0,3233923800.0,5153590300.0,6823800000.0,11753158000.0,2573450000.0,3940778800.0,5036706000.0,6519304700.0,3029979100.0,26569478000.0,7091780000.0
2074.0,3672699000.0,3701503700.0,3578008300.0,13689889000.0,4786119000.0,2167444700.0,5297352700.0,3191867100.0,3124395500.0,4601719000.0,6480256000.0,11037518000.0,2453168600.0,3651614700.0,4625149400.0,6167672300.0,2803786800.0,25917792000.0,6104995300.0
2075.0,3268017200.0,3491853000.0,3303438300.0,13024741000.0,4358820400.0,1964665000.0,4732003000.0,2951552800.0,2817511400.0,4224086800.0,6182412000.0,9895868000.0,2201456400.0,3557706500.0,4080121600.0,5563868700.0,2600261400.0,25712507000.0,5594207700.0
2076.0,3058914000.0,2963619000.0,2890040300.0,12343293000.0,3866419700.0,1862349300.0,4080317000.0,2958544000.0,2447181800.0,3909589500.0,5697900000.0,9235581000.0,2118991100.0,3451232000.0,3876337400.0,5187506700.0,2537021700.0,24851538000.0,5661526000.0
2077.0,2967097600.0,2680609500.0,2416820000.0,11538200000.0,3822070500.0,1754471200.0,3608914700.0,2939462100.0,2286364200.0,3512812800.0,5558064000.0,9025826000.0,1871810400.0,3165508600.0,3463519200.0,5040651000.0,2414680800.0,23925244000.0,5285417000.0
2078.0,2831500000.0,2366922800.0,2095323100.0,10849080000.0,3217615600.0,1526561900.0,3438838300.0,2822856700.0,2151702800.0,3179100200.0,5322184700.0,8827080000.0,1580390800.0,2676987000.0,3334083300.0,4742278000.0,2278655700.0,22739860000.0,5214883300.0
2079.0,2600872000.0,2184157000.0,1931170600.0,10417069000.0,2779626500.0,1485671800.0,3069395700.0,2820868000.0,2115329000.0,2847915300.0,5158344700.0,9025624000.0,1432025300.0,2409024000.0,3257086500.0,4341231000.0,2183340000.0,21866768000.0,4430966000.0
2080.0,2438082600.0,2074222000.0,1827785000.0,10085854000.0,2493954800.0,1294991100.0,2818341600.0,2532865300.0,1948828700.0,2696627000.0,5063364000.0,8448191500.0,1249751700.0,2193543000.0,2810630100.0,3775082200.0,1920224000.0,22174882000.0,4253049300.0
2081.0,2234148600.0,1922633200.0,1874950100.0,9766268000.0,2232398000.0,1196237200.0,2263664000.0,2371766000.0,1807726800.0,2551965700.0,4691727400.0,8525008000.0,1078142300.0,1734531500.0,2750783200.0,3604092700.0,1675797000.0,20704657000.0,3966758400.0
2082.0,2019219800.0,1815799400.0,1561342700.0,8592950000.0,2009877500.0,1130313600.0,1994998500.0,2243988200.0,1530146600.0,2204964900.0,4070302000.0,7951463400.0,974644700.0,1532692100.0,2586463700.0,3649342500.0,1558491000.0,19920212000.0,3717707000.0
2083.0,1745867000.0,1570474100.0,1444089500.0,8321978000.0,1821500400.0,1086717600.0,1778735200.0,2129721300.0,1359887100.0,2048101900.0,3672333000.0,7620356000.0,797273400.0,1532558500.0,2596639700.0,3348163300.0,1457469600.0,18088675000.0,3693045200.0
2084.0,1617535100.0,1520664700.0,1340492300.0,8083871000.0,1703604900.0,942123260.0,1751264500.0,1984280200.0,1184041700.0,1920964000.0,3463248000.0,7130296300.0,741830000.0,1294336100.0,2465442800.0,2993011000.0,1407310200.0,16784796000.0,3359541000.0
2085.0,1335083500.0,1372236900.0,1278766200.0,7018227000.0,1570913900.0,904483000.0,1742229500.0,1933586600.0,1108884600.0,1716467500.0,3255449000.0,6267328500.0,622458750.0,1279068700.0,2270275300.0,2836063200.0,1292769500.0,16372735000.0,3025574000.0
2086.0,1223161200.0,1277263200.0,1090000500.0,6909223000.0,1491874700.0,821846140.0,1625169800.0,1954991400.0,1106155500.0,1604406800.0,3058375400.0,5790907000.0,576463740.0,1153178200.0,2148317700.0,2601185000.0,1259241300.0,15205814000.0,2514039000.0
2087.0,1096719900.0,1177190700.0,940395400.0,6572014000.0,1431535400.0,766264700.0,1550100000.0,1843776800.0,1060488200.0,1480722200.0,2731666400.0,5135935500.0,475145380.0,1067701950.0,1923979800.0,2480022800.0,1240132900.0,14859494000.0,2216346400.0
2088.0,977639040.0,1081160800.0,870795140.0,6234358000.0,1210587500.0,679228200.0,1411122600.0,1651635500.0,1012516900.0,1298204700.0,2619318800.0,4867050000.0,444264450.0,951234700.0,1847387400.0,2388414700.0,1128014200.0,14325832000.0,1982280200.0
2089.0,831941060.0,998762430.0,834450750.0,6238420500.0,1113209200.0,585162500.0,1162489100.0,1501993500.0,948030460.0,1124725400.0,2571238700.0,4488747500.0,374803360.0,850162240.0,1809443200.0,2201017600.0,1060176700.0,14188662000.0,1643016600.0
2090.0,749386000.0,827146100.0,737219100.0,5549918700.0,1014161800.0,533614720.0,1112824400.0,1558296800.0,908387460.0,995376700.0,2446736100.0,3813169700.0,358448700.0,846430460.0,1725906200.0,2029871900.0,989812300.0,13917023000.0,1388079100.0
2091.0,707627460.0,729871040.0,662299400.0,5291212000.0,963732900.0,471337630.0,1082346500.0,1575946100.0,839111360.0,934866400.0,2273354000.0,3563739100.0,330396220.0,847608600.0,1614628000.0,2070553700.0,898610370.0,13590715000.0,1304711000.0
2092.0,643777150.0,684841860.0,576835700.0,5097794000.0,931944100.0,428144420.0,994451260.0,1473553300.0,822284600.0,878829250.0,2108431900.0,3185361200.0,296187500.0,803571460.0,1515820800.0,2058115300.0,816502400.0,12779631000.0,1177767700.0
2093.0,578460600.0,631506500.0,529830080.0,5260592600.0,868371500.0,402272160.0,918482940.0,1341822600.0,769288400.0,812027970.0,1968302800.0,2995405800.0,259888830.0,668275840.0,1404523500.0,2124344600.0,768473300.0,11816751000.0,1065841000.0
2094.0,546677000.0,578862100.0,523707780.0,5044356600.0,833821500.0,334571330.0,856366500.0,1253601500.0,704900800.0,711464800.0,1937195900.0,2739599000.0,229836320.0,623670850.0,1317132800.0,2015027600.0,745138560.0,11228990000.0,998187600.0
2095.0,466364960.0,530324930.0,467047260.0,4648481000.0,795089000.0,304576420.0,792044540.0,1139386500.0,647923400.0,662082500.0,1910731100.0,2331958800.0,202835400.0,623890700.0,1230194400.0,1864121300.0,662785600.0,10118707000.0,983925100.0
2096.0,422306050.0,498045630.0,451380220.0,4453009000.0,706094500.0,282654400.0,762048000.0,1032474900.0,603474240.0,622771000.0,1714604200.0,2065335400.0,188102780.0,590893900.0,1132459600.0,1829391600.0,614738050.0,9336392000.0,896631940.0
2097.0,377547100.0,418111200.0,442182530.0,4174776300.0,663340500.0,254302480.0,681912960.0,943019840.0,584822500.0,613570600.0,1629114500.0,1791525600.0,170784740.0,578195200.0,1095477800.0,1699338900.0,573077900.0,8615073000.0,791682500.0
2098.0,346390200.0,384416900.0,446562880.0,3874991900.0,622966400.0,232207580.0,671224600.0,918436030.0,625181200.0,566886200.0,1533217800.0,1715761400.0,165323440.0,505105540.0,1068740860.0,1501249200.0,556589700.0,7822185000.0,664530200.0
2099.0,290745200.0,348266000.0,412654560.0,3587042800.0,586458900.0,211786930.0,611816700.0,948204500.0,608428800.0,446462400.0,1477969700.0,1588744200.0,149351570.0,476429120.0,1038766140.0,1500803300.0,546888770.0,7542120400.0,584165400.0
2100.0,268518900.0,317242880.0,372744580.0,3339388400.0,537105400.0,189286200.0,610341440.0,885026560.0,595132740.0,392780450.0,1353962800.0,1496513400.0,138719700.0,461617950.0,1002506800.0,1433848700.0,505207700.0,7448954400.0,543070460.0
